Columns,type,n,mean,std,min,25%,50%,75%,max,value 1,value 2,value 3,value 4,value 5,freq 1,freq 2,freq 3,freq 4,freq 5,freq others,freq NA
ThirdParty_Info_6_min,,29690.0,5.911249578982822,23.54000863543208,0.0,0.0,1.0,3.0,744.0,0.0,1.0,2.0,3.0,4.0,14205.0,4111.0,2443.0,1543.0,1211.0,6177.0,0.0
ThirdParty_Info_7_min,,29690.0,149.08157628831256,162.35394340102934,0.0,42.0,99.0,200.0,2512.0,0.0,20.0,1.0,33.0,35.0,828.0,206.0,196.0,188.0,184.0,28088.0,0.0
ThirdParty_Info_8_min,,29690.0,52.11559447625463,59.098847371535136,0.0,13.0,34.0,70.0,712.0,0.0,1.0,3.0,4.0,10.0,1331.0,572.0,523.0,502.0,479.0,26283.0,0.0
ThirdParty_Info_9_min,,29690.0,0.3996295048837993,1.798774249701925,0.0,0.0,0.0,0.0,54.0,0.0,1.0,2.0,3.0,4.0,26116.0,1473.0,682.0,434.0,270.0,715.0,0.0
ThirdParty_Info_1_max,,29690.0,21.90639946109801,29.038546594523506,0.0,4.5,12.5,29.0,1121.0,0.0,1.0,3.0,2.0,5.0,2638.0,1036.0,940.0,928.0,802.0,23346.0,0.0
ThirdParty_Info_10_max,,29690.0,1.2149040080835298,1.3988761768409566,0.0,0.0,1.0,2.0,23.0,0.0,1.0,2.0,1.5,3.0,9711.0,8814.0,3769.0,1615.0,1550.0,4231.0,0.0
ThirdParty_Info_11_max,,29690.0,7.7220613001010445,6.526905091649114,0.0,3.5,6.0,10.0,124.0,3.0,4.0,2.0,5.0,6.0,1957.0,1951.0,1794.0,1781.0,1453.0,20754.0,0.0
ThirdParty_Info_12_max,,29690.0,2.2978443920511955,13.177815718437087,0.0,0.0,1.0,2.0,948.5,0.0,1.0,2.0,3.0,1.5,10493.0,7872.0,3180.0,1410.0,1085.0,5650.0,0.0
ThirdParty_Info_13_max,,29690.0,13345.709195015157,21486.429784741555,0.0,4267.125,8467.25,15948.75,1241936.5,0.0,3106.0,4034.0,4175.0,2049.0,259.0,7.0,7.0,7.0,6.0,29404.0,0.0
ThirdParty_Info_14_max,,29690.0,10784.781037386325,17496.45463608259,0.0,3597.625,7226.0,13203.75,1102726.5,0.0,2343.0,6386.0,2191.0,1755.0,866.0,9.0,7.0,7.0,7.0,28794.0,0.0
ThirdParty_Info_15_max,,29690.0,2792.2798248568542,6011.831987456505,0.0,301.0,986.0,2903.75,327435.0,0.0,64.0,16.0,19.0,58.0,686.0,33.0,30.0,29.0,28.0,28884.0,0.0
ThirdParty_Info_16_max,,29690.0,13840.75545638262,23256.768615262736,0.0,4790.125,9375.5,17012.625,1550416.0,0.0,2523.0,3814.0,4632.0,6069.5,676.0,7.0,7.0,6.0,6.0,28988.0,0.0
ThirdParty_Info_17_max,,29690.0,9033.257426743012,13721.776836749199,0.0,2832.25,5790.0,11051.0,809450.5,0.0,774.0,1748.0,2767.5,2468.0,690.0,9.0,8.0,7.0,7.0,28969.0,0.0
ThirdParty_Info_2_max,,29690.0,18.963405186931627,25.922856241603206,0.0,4.0,10.5,24.0,498.0,0.0,1.0,2.0,4.0,3.0,2632.0,1168.0,1115.0,1019.0,1013.0,22743.0,0.0
ThirdParty_Info_3_max,,29690.0,103.38206466823847,109.82006920459646,0.0,38.0,71.5,129.5,2541.5,27.0,23.0,26.0,34.0,29.0,175.0,174.0,172.0,169.0,168.0,28832.0,0.0
ThirdParty_Info_4_max,,29690.0,93.11865948130684,100.59156017244125,0.0,33.0,64.5,118.0,2899.5,0.0,33.0,44.0,26.0,29.0,661.0,201.0,180.0,175.0,175.0,28298.0,0.0
ThirdParty_Info_5_max,,29690.0,28.22009093971034,30.914505132125658,0.0,12.0,20.5,35.0,953.0,13.0,9.0,11.0,10.0,12.0,588.0,587.0,587.0,568.0,558.0,26802.0,0.0
ThirdParty_Info_6_max,,29690.0,15.547574941057595,30.39431128444353,0.0,3.0,7.0,16.0,1143.0,2.0,1.0,3.0,4.0,5.0,1819.0,1666.0,1523.0,1489.0,1194.0,21999.0,0.0
ThirdParty_Info_7_max,,29690.0,133.97532839339846,139.8054034467298,0.0,49.0,94.0,171.5,5472.5,0.0,45.0,28.0,42.0,30.0,471.0,134.0,133.0,133.0,132.0,28687.0,0.0
ThirdParty_Info_8_max,,29690.0,55.92374536881105,58.61492572129814,0.0,21.0,39.5,71.0,1306.0,0.0,17.0,19.0,18.0,23.0,495.0,305.0,300.0,300.0,298.0,27992.0,0.0
ThirdParty_Info_9_max,,29690.0,5.2015998652745035,9.447379264860965,0.0,0.0,2.0,6.0,398.0,0.0,1.0,2.0,3.0,4.0,8615.0,3414.0,2462.0,1946.0,1388.0,11865.0,0.0
ThirdParty_Info_1_first,,29690.0,19.220848770629843,32.04821013828634,0.0,1.0,7.0,24.0,472.0,0.0,1.0,2.0,3.0,4.0,6843.0,2042.0,1546.0,1268.0,1063.0,16928.0,0.0
ThirdParty_Info_10_first,,29690.0,0.9789491411249579,1.641214470332011,0.0,0.0,0.0,1.0,28.0,0.0,1.0,2.0,3.0,4.0,16690.0,6200.0,2951.0,1646.0,939.0,1264.0,0.0
ThirdParty_Info_11_first,,29690.0,13.276557763556752,12.648924486027605,0.0,5.0,10.0,18.0,184.0,3.0,4.0,2.0,5.0,6.0,1588.0,1563.0,1532.0,1525.0,1497.0,21985.0,0.0
ThirdParty_Info_12_first,,29690.0,1.2656449983159312,15.461688897645839,0.0,0.0,0.0,0.0,1038.0,0.0,1.0,2.0,3.0,4.0,22276.0,3857.0,1479.0,653.0,388.0,1037.0,0.0
ThirdParty_Info_13_first,,29690.0,15167.82357696194,24131.769230377988,0.0,3894.0,9338.5,19022.75,1120334.0,0.0,4212.0,1916.0,1039.0,1468.0,426.0,8.0,7.0,7.0,7.0,29235.0,0.0
ThirdParty_Info_14_first,,29690.0,13320.422903334456,21436.88252327641,0.0,3700.0,8870.5,17427.75,1271271.0,0.0,6274.0,905.0,1731.0,7682.0,1143.0,9.0,9.0,8.0,8.0,28513.0,0.0
ThirdParty_Info_15_first,,29690.0,1355.8358033007746,5024.093611603887,0.0,0.0,139.0,803.75,334418.0,0.0,21.0,11.0,16.0,12.0,8308.0,98.0,87.0,86.0,85.0,21026.0,0.0
ThirdParty_Info_16_first,,29690.0,18622.925463118896,29835.596681278246,0.0,5329.0,12240.0,23962.75,1807432.0,0.0,7704.0,5111.0,3778.0,8229.0,754.0,7.0,7.0,7.0,7.0,28908.0,0.0
ThirdParty_Info_17_first,,29690.0,8513.607814078814,13745.33874953222,0.0,1915.0,5095.5,10950.75,709440.0,0.0,628.0,2762.0,49.0,875.0,1213.0,11.0,10.0,10.0,9.0,28437.0,0.0
ThirdParty_Info_2_first,,29690.0,14.236342202761874,26.646283153564266,0.0,0.0,5.0,16.0,999.0,0.0,1.0,2.0,3.0,4.0,7530.0,2426.0,1909.0,1485.0,1238.0,15102.0,0.0
ThirdParty_Info_3_first,,29690.0,147.2503536544291,161.1589413887659,0.0,44.0,99.0,193.0,3173.0,24.0,30.0,32.0,19.0,26.0,198.0,193.0,185.0,183.0,183.0,28748.0,0.0
ThirdParty_Info_4_first,,29690.0,140.87345907713035,149.93687822584627,0.0,43.0,97.0,187.0,3653.0,0.0,30.0,21.0,43.0,33.0,903.0,197.0,184.0,184.0,183.0,28039.0,0.0
ThirdParty_Info_5_first,,29690.0,65.44381946783429,52.25804812290832,1.0,31.0,53.0,86.0,1516.0,26.0,38.0,34.0,30.0,32.0,393.0,376.0,368.0,367.0,365.0,27821.0,0.0
ThirdParty_Info_6_first,,29690.0,11.40973391714382,34.21813185885457,0.0,0.0,3.0,9.0,1311.0,0.0,1.0,2.0,3.0,4.0,7856.0,3685.0,2717.0,1995.0,1629.0,11808.0,0.0
ThirdParty_Info_7_first,,29690.0,204.08198046480297,217.6389089375745,0.0,63.0,140.0,269.0,6743.0,0.0,35.0,58.0,50.0,43.0,511.0,147.0,145.0,142.0,137.0,28608.0,0.0
ThirdParty_Info_8_first,,29690.0,72.63209834961266,80.85109235319912,0.0,20.0,48.0,96.0,1288.0,0.0,16.0,13.0,10.0,12.0,968.0,391.0,360.0,349.0,346.0,27276.0,0.0
ThirdParty_Info_9_first,,29690.0,2.876860895924554,7.782117068558027,0.0,0.0,0.0,3.0,398.0,0.0,1.0,2.0,3.0,4.0,16690.0,3245.0,2061.0,1431.0,1038.0,5225.0,0.0
ThirdParty_Info_1_mean,,29690.0,26.946500745801853,37.14570164593191,0.0,3.1666666666666665,12.5,35.833333333333336,562.1428571428571,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,2521.0,320.0,279.0,272.0,266.0,26032.0,0.0
ThirdParty_Info_10_mean,,29690.0,0.8524520842355398,1.1877190741951076,0.0,0.0,0.4,1.1666666666666667,14.6,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,8447.0,2771.0,2141.0,1755.0,1396.0,13180.0,0.0
ThirdParty_Info_11_mean,,29690.0,18.480393590915625,13.462429388474858,0.0,9.0,15.0,24.166666666666668,168.33333333333334,11.0,7.0,6.0,9.0,10.0,241.0,239.0,237.0,234.0,234.0,28505.0,0.0
ThirdParty_Info_12_mean,,29690.0,1.89843076873722,21.90488607755707,0.0,0.0,0.3333333333333333,1.0,1482.1666666666667,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,9909.0,3125.0,2247.0,1644.0,1140.0,11625.0,0.0
ThirdParty_Info_13_mean,,29690.0,21839.347056087616,30470.433581032208,0.0,8742.291666666666,16072.416666666666,27601.9375,1634847.0,0.0,10680.166666666666,4536.0,5678.833333333333,8409.5,258.0,4.0,4.0,3.0,3.0,29418.0,0.0
ThirdParty_Info_14_mean,,29690.0,19105.136446935812,29324.597567391836,0.0,8036.6875,14663.116666666667,24506.300000000003,1987194.3333333333,0.0,22778.0,10157.833333333334,23160.666666666668,11907.5,866.0,4.0,4.0,3.0,3.0,28810.0,0.0
ThirdParty_Info_15_mean,,29690.0,1994.1835976519235,5450.454248748585,0.0,157.5,544.0,1691.2916666666667,214846.16666666666,0.0,5.0,19.0,6.0,49.0,683.0,18.0,16.0,15.0,15.0,28943.0,0.0
ThirdParty_Info_16_mean,,29690.0,26130.63618686754,40784.67387133142,0.0,10833.375,19622.416666666664,33315.53571428571,2264548.0,0.0,11047.666666666666,21406.0,13202.0,9581.666666666666,676.0,3.0,3.0,3.0,3.0,29002.0,0.0
ThirdParty_Info_17_mean,,29690.0,12828.667615920154,17238.961202049086,0.0,5082.591666666666,9659.52380952381,16496.85,1242943.1666666667,0.0,7210.333333333333,9475.166666666666,2280.6666666666665,5090.0,689.0,4.0,4.0,4.0,4.0,28985.0,0.0
ThirdParty_Info_2_mean,,29690.0,18.60933150491592,28.20218820607747,0.0,2.5,8.666666666666666,23.0,603.0,0.0,1.0,0.16666666666666666,0.5,2.0,2490.0,402.0,366.0,328.0,319.0,25785.0,0.0
ThirdParty_Info_3_mean,,29690.0,215.5074723732549,176.55510455093554,0.0,95.33333333333333,168.0,282.625,2398.75,0.0,82.0,96.0,138.0,109.0,39.0,34.0,32.0,27.0,27.0,29531.0,0.0
ThirdParty_Info_4_mean,,29690.0,207.90272402123543,172.04000805999212,0.0,91.0,163.0,274.65,2360.8333333333335,0.0,63.0,116.0,103.0,77.0,651.0,31.0,31.0,30.0,30.0,28917.0,0.0
ThirdParty_Info_5_mean,,29690.0,82.03930151245454,54.933041803574326,2.3333333333333335,45.0,68.85714285714286,104.33333333333333,1055.8,59.0,51.0,45.0,33.0,60.0,77.0,76.0,70.0,69.0,69.0,29329.0,0.0
ThirdParty_Info_6_mean,,29690.0,16.975659272803064,42.27931238203725,0.0,2.4285714285714284,6.0,14.833333333333334,1225.1666666666667,1.0,2.0,3.0,0.0,1.6666666666666667,611.0,573.0,471.0,438.0,409.0,27188.0,0.0
ThirdParty_Info_7_mean,,29690.0,295.5476232176929,243.76433229750089,0.0,129.33333333333334,229.83333333333334,388.8333333333333,2915.0,0.0,145.0,144.0,94.0,151.0,463.0,23.0,22.0,22.0,21.0,29139.0,0.0
ThirdParty_Info_8_mean,,29690.0,110.88691390399246,91.65900372771848,0.0,48.6,86.5,145.66666666666666,1242.3333333333333,0.0,68.0,62.0,46.0,33.0,477.0,57.0,53.0,51.0,50.0,29002.0,0.0
ThirdParty_Info_9_mean,,29690.0,2.623619945789018,5.1922205645585136,0.0,0.0,0.8,3.0,164.66666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5,1.0,8447.0,1599.0,1195.0,1079.0,918.0,16452.0,0.0
Education_count,,29690.0,7.963725159986527,0.20698275418743475,6.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,,,28730.0,843.0,117.0,,,0.0,0.0
SocialNetwork_count,,29690.0,6.878410239137756,1.6660766115842105,6.0,6.0,6.0,9.0,14.0,6.0,9.0,14.0,11.0,7.0,22142.0,6674.0,634.0,159.0,35.0,46.0,0.0
ThirdParty_count,,29690.0,95.81552711350623,13.982807324364913,34.0,85.0,102.0,102.0,119.0,102.0,85.0,68.0,119.0,51.0,20563.0,5417.0,1525.0,1119.0,811.0,255.0,0.0
UserInfo_count,,29690.0,28.417851128326035,1.8505601045074045,22.0,28.0,28.0,30.0,31.0,28.0,31.0,27.0,30.0,25.0,13231.0,6940.0,4199.0,2410.0,1880.0,1030.0,0.0
WeblogInfo_count,,29690.0,39.254799595823506,2.0099908852379635,17.0,39.0,40.0,40.0,41.0,40.0,39.0,37.0,41.0,36.0,20341.0,4203.0,2761.0,795.0,640.0,950.0,0.0
